Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Outlet_Years,Outlet,Identifier
1,FDF21,191.653,5313.084,0.058918844,10.3,OUT049,0,1,1,14,9,369
0,FDM44,103.099,722.393,0.031176157,12.5,OUT018,2,1,2,4,3,643
0,DRK01,92.5436,1607.2412,0.061159246,7.63,OUT049,0,1,1,14,9,102
1,FDO22,78.396,1438.128,0,13.5,OUT035,1,2,1,9,6,705
0,FDP57,101.299,722.393,0.052550476,17.5,OUT045,1,2,1,11,7,771
0,DRF49,112.0518,113.8518,0.124448295,7.27,OUT019,0,2,0,28,4,47
0,DRK11,150.5392,1043.9744,0.010808272,8.21,OUT018,2,1,2,4,3,103
1,FDT51,110.9544,335.5632,0.010963269,11.65,OUT018,2,1,2,4,3,959
0,FDE58,119.8124,4029.4216,0,18.5,OUT017,1,2,1,6,2,355
1,FDT23,78.7986,856.8846,0.075035902,7.72,OUT018,2,1,2,4,3,935
0,NCT42,149.4392,1640.5312,0.024882614,5.88,OUT035,1,2,1,9,6,1496
0,FDJ41,262.3594,3924.891,0.022878953,6.85,OUT035,1,2,1,9,6,530
0,NCF42,176.1712,3691.1952,0.166572501,17.35,OUT027,2,1,3,28,5,1320
0,FDA19,128.8994,2055.9904,0.055081623,7.52,OUT013,2,0,1,26,1,158
1,FDW09,81.2302,2059.9852,0.025920816,13.65,OUT046,0,2,1,16,8,1073
0,NCO14,46.2086,802.9548,0.029500321,9.6,OUT027,2,1,3,28,5,1425
1,FDO39,185.2608,2940.1728,0.137645467,6.985,OUT045,1,2,1,11,7,718
0,FDR45,240.6222,4302.3996,0,10.8,OUT027,2,1,3,28,5,855
0,FDA15,248.9092,498.0184,0.026818196,9.3,OUT010,2,2,0,15,0,156
0,FDY13,74.767,2220.443,0.030102335,12.1,OUT013,2,0,1,26,1,1177
0,FDY31,145.3418,2354.2688,0.043740308,5.98,OUT018,2,1,2,4,3,1190
0,NCS29,266.2884,2914.8724,0.069653585,9,OUT049,0,1,1,14,9,1482
0,FDJ52,160.6578,2246.4092,0.01785932,7.145,OUT018,2,1,2,4,3,536
0,NCX41,211.7244,2752.4172,0.017755213,19,OUT045,1,2,1,11,7,1535
1,FDQ36,35.6848,335.5632,0.161875063,7.855,OUT045,1,2,1,11,7,802
0,FDV35,156.1314,2792.3652,0.128181759,19.5,OUT035,1,2,1,9,6,1045
0,FDE02,92.7778,1032.6558,0.121250374,8.71,OUT046,0,2,1,16,8,318
0,FDA34,173.908,1211.756,0.014921093,11.5,OUT018,2,1,2,4,3,170
0,NCL42,244.3144,5635.3312,0.040434372,18.85,OUT049,0,1,1,14,9,1385
1,FDE14,98.77,1697.79,0.031508924,13.65,OUT045,1,2,1,11,7,325
0,DRD25,114.386,1018.674,0.079094835,6.135,OUT049,0,1,1,14,9,21
0,DRF01,146.9102,1749.7224,0.175793413,5.655,OUT018,2,1,2,4,3,37
1,FDF39,261.291,10256.649,0.019495051,14.85,OUT013,2,0,1,26,1,380
1,FDP01,153.7682,1829.6184,0.063313974,20.75,OUT035,1,2,1,9,6,732
0,FDB10,234.859,1181.795,0.0674819,10,OUT018,2,1,2,4,3,197
0,FDY14,263.6226,6608.065,0.070026951,10.3,OUT035,1,2,1,9,6,1178
1,FDR57,156.1288,2828.3184,0.023496967,5.675,OUT046,0,2,1,16,8,864
0,NCH29,98.9726,1565.9616,0,5.51,OUT018,2,1,2,4,3,1336
0,FDJ45,33.9216,830.9184,0.073559521,17.75,OUT045,1,2,1,11,7,532
0,FDZ48,113.1544,1006.6896,0.07626905,17.75,OUT018,2,1,2,4,3,1253
1,FDV44,189.2188,4570.0512,0.039925235,8.365,OUT045,1,2,1,11,7,1052
1,FDR01,200.4742,398.1484,0.093883945,5.405,OUT019,0,2,0,28,4,820
1,FDZ57,128.2994,1413.4934,0.03773288,10,OUT013,2,0,1,26,1,1260
1,FDI08,250.1092,5727.2116,0.066400129,18.2,OUT049,0,1,1,14,9,473
1,DRA24,163.3868,3439.5228,0.039920687,19.35,OUT035,1,2,1,9,6,1
0,FDS39,143.7812,4986.842,0.022351808,6.895,OUT027,2,1,3,28,5,899
0,NCL31,141.447,2290.352,0.120180894,7.39,OUT013,2,0,1,26,1,1383
0,FDD34,163.821,1794.331,0.015900971,7.945,OUT049,0,1,1,14,9,298
1,FDC34,157.0972,4673.916,0.172759093,16,OUT046,0,2,1,16,8,257
0,NCK05,59.2536,735.0432,0.077454252,20.1,OUT046,0,2,1,16,8,1363
0,FDB32,94.4778,93.8778,0.039255412,20.6,OUT010,2,2,0,15,0,212
1,FDC03,196.5794,5267.1438,0.072252888,8.575,OUT017,1,2,1,6,2,237
1,FDO19,47.9034,729.051,0.016664252,17.7,OUT018,2,1,2,4,3,702
1,FDZ28,125.4678,127.1678,0.086187886,20,OUT010,2,2,0,15,0,1237
0,FDK28,256.0646,1288.323,0.109784056,5.695,OUT010,2,2,0,15,0,559
0,NCU30,164.721,3588.662,0,5.11,OUT018,2,1,2,4,3,1504
1,FDV57,178.166,4853.682,0,15.25,OUT045,1,2,1,11,7,1063
1,FDB02,177.837,6704.606,0.029023048,9.695,OUT027,2,1,3,28,5,191
1,FDD52,110.357,2087.283,0.183142346,18.25,OUT013,2,0,1,26,1,312
1,FDN34,170.6132,6595.4148,0,15.6,OUT013,2,0,1,26,1,675
0,FDB50,76.3986,778.986,0.153857402,13,OUT049,0,1,1,14,9,227
0,FDS55,147.3734,2524.0478,0.081290366,7.02,OUT049,0,1,1,14,9,911
0,FDR21,177.537,3175.866,0.066935459,19.7,OUT046,0,2,1,16,8,836
0,NCD07,112.5518,341.5554,0.055514919,9.1,OUT049,0,1,1,14,9,1295
1,FDO11,249.9092,249.0092,0.050657232,8,OUT010,2,2,0,15,0,697
0,NCC54,240.9196,4579.3724,0.098108957,17.75,OUT018,2,1,2,4,3,1292
0,FDV35,156.4314,2326.971,0.128405328,19.5,OUT049,0,1,1,14,9,1045
0,NCU29,145.276,3515.424,0.025477448,7.685,OUT046,0,2,1,16,8,1503
0,NCZ53,188.7214,376.8428,0.040969757,9.6,OUT010,2,2,0,15,0,1557
0,DRE03,45.5718,47.2718,0.040550868,19.6,OUT010,2,2,0,15,0,27
0,FDZ09,163.6868,163.7868,0.175545889,17.6,OUT010,2,2,0,15,0,1222
1,FDE40,63.6194,743.0328,0.099344826,15.6,OUT045,1,2,1,11,7,343
0,NCS18,108.4938,1500.7132,0.042276746,12.65,OUT049,0,1,1,14,9,1481
0,FDX24,94.4462,2036.0164,0.013861607,8.355,OUT027,2,1,3,28,5,1136
1,FDS34,112.1518,3870.9612,0.076387367,19.35,OUT027,2,1,3,28,5,895
0,NCS53,159.5604,1426.1436,0.08996026,14.5,OUT045,1,2,1,11,7,1487
0,FDH38,116.5808,2460.7968,0.010480751,6.425,OUT018,2,1,2,4,3,454
0,DRM35,176.9344,5888.3352,0.070587419,9.695,OUT045,1,2,1,11,7,124
0,DRI25,56.1614,828.921,0.03387323,19.6,OUT013,2,0,1,26,1,82
0,NCP06,152.8366,2569.3222,0.039238384,20.7,OUT035,1,2,1,9,6,1439
0,FDT02,34.9874,529.311,0.024331586,12.6,OUT017,1,2,1,6,2,918
0,NCP14,104.2306,3658.571,0.110197977,8.275,OUT013,2,0,1,26,1,1440
0,NCD43,106.1964,210.3928,0.028048877,8.85,OUT019,0,2,0,28,4,1301
0,FDP20,128.102,1265.02,0.045631231,19.85,OUT013,2,0,1,26,1,745
0,FDK04,55.2588,229.0352,0.087559621,7.36,OUT010,2,2,0,15,0,545
1,FDQ15,82.7276,162.4552,0.252865979,20.35,OUT010,2,2,0,15,0,786
1,FDE11,183.7924,2221.1088,0.135306012,17.7,OUT049,0,1,1,14,9,324
0,FDN01,176.937,352.874,0.126760908,8.895,OUT019,0,2,0,28,4,653
1,FDC29,112.6176,2175.8344,0.024201084,8.39,OUT035,1,2,1,9,6,254
0,FDC48,81.6592,1403.5064,0.015856295,9.195,OUT035,1,2,1,9,6,268
0,DRF27,152.334,2143.876,0.028411899,8.93,OUT035,1,2,1,9,6,43
0,NCB55,59.2562,296.281,0.160529322,15.7,OUT013,2,0,1,26,1,1283
0,NCX30,246.3776,1981.4208,0.026771204,16.7,OUT017,1,2,1,6,2,1534
0,DRN36,95.0752,2588.6304,0.049934854,15.2,OUT027,2,1,3,28,5,132
1,FDP08,194.1478,2906.217,0.113045883,20.5,OUT017,1,2,1,6,2,736
0,NCD31,163.7526,1973.4312,0.015359722,12.1,OUT027,2,1,3,28,5,1299
0,FDK45,112.286,452.744,0.034049703,11.65,OUT017,1,2,1,6,2,569
0,DRE49,153.5024,2428.8384,0.02128304,20.75,OUT049,0,1,1,14,9,35
0,FDU52,157.563,1721.093,0.063462048,7.56,OUT027,2,1,3,28,5,1010
0,FDD53,41.7454,83.8908,0.074019393,16.2,OUT010,2,2,0,15,0,313
1,FDF11,239.4538,4566.7222,0.017666978,10.195,OUT045,1,2,1,11,7,363
0,NCR30,73.4696,298.2784,0.124299531,20.6,OUT019,0,2,0,28,4,1471
0,FDD03,233.03,5359.69,0.079739853,13.3,OUT013,2,0,1,26,1,279
0,FDF09,37.4848,111.8544,0.012167793,6.215,OUT049,0,1,1,14,9,361
1,FDS33,90.5514,974.0654,0,6.67,OUT018,2,1,2,4,3,894
1,FDK03,255.5356,9664.7528,0.074338562,12.6,OUT017,1,2,1,6,2,544
0,FDD29,254.7698,5834.4054,0.018407033,12.15,OUT035,1,2,1,9,6,295
0,FDD02,117.2124,1422.1488,0.050369191,16.6,OUT049,0,1,1,14,9,278
1,FDF29,128.131,1687.803,0.019837655,15.1,OUT027,2,1,3,28,5,374
1,FDP59,103.6648,2285.0256,0.056465714,20.85,OUT046,0,2,1,16,8,773
0,NCN17,101.7358,1508.037,0.054928641,11,OUT035,1,2,1,9,6,1409
0,NCM55,185.5924,3146.5708,0.066829875,15.6,OUT049,0,1,1,14,9,1404
0,FDD39,217.685,432.77,0.122832172,16.7,OUT019,0,2,0,28,4,302
1,FDS02,194.5794,4096.6674,0.146692433,10.195,OUT017,1,2,1,6,2,869
1,FDN16,105.099,1444.786,0.062827447,12.6,OUT045,1,2,1,11,7,663
0,FDM21,255.7646,5410.9566,0.064464147,20.2,OUT049,0,1,1,14,9,630
0,FDJ04,116.5124,355.5372,0.124959013,18,OUT018,2,1,2,4,3,509
1,FDT50,96.7752,1342.2528,0,6.75,OUT049,0,1,1,14,9,958
1,FDM27,158.1946,1104.5622,0.15911489,12.35,OUT018,2,1,2,4,3,634
1,FDT19,173.108,2077.296,0.145335007,7.59,OUT045,1,2,1,11,7,931
0,FDQ39,190.5846,3630.6074,0.081168135,14.8,OUT049,0,1,1,14,9,804
0,NCU30,161.721,2446.815,0.034874689,5.11,OUT046,0,2,1,16,8,1504
0,FDY27,177.4344,1784.344,0.031898175,6.38,OUT046,0,2,1,16,8,1188
1,FDW14,87.7198,1569.9564,0.038211537,8.3,OUT046,0,2,1,16,8,1078
1,FDJ21,143.8102,4811.7366,0.03874616,16.7,OUT017,1,2,1,6,2,519
1,FDX47,156.5288,4870.9928,0.03443677,6.55,OUT027,2,1,3,28,5,1155
0,FDK56,185.2898,3367.6164,0.130261652,9.695,OUT045,1,2,1,11,7,576
0,NCN05,184.795,1464.76,0.014456938,8.235,OUT035,1,2,1,9,6,1405
0,FDC26,112.1886,667.1316,0.126383094,10.195,OUT046,0,2,1,16,8,252
1,FDT14,119.244,3475.476,0.127620811,10.695,OUT013,2,0,1,26,1,928
1,FDS36,109.857,2306.997,0.046878474,8.38,OUT035,1,2,1,9,6,897
0,FDR48,153.0024,455.4072,0.220111117,11.65,OUT010,2,2,0,15,0,858
1,FDM04,52.0666,615.1992,0.0471117,9.195,OUT035,1,2,1,9,6,620
1,FDZ37,88.6198,1569.9564,0.019768503,8.1,OUT046,0,2,1,16,8,1244
0,FDE46,152.9366,453.4098,0.015858893,18.6,OUT017,1,2,1,6,2,347
0,NCQ53,234.659,8508.924,0.018905326,17.6,OUT046,0,2,1,16,8,1464
0,NCN42,148.0418,1177.1344,0.014280554,20.25,OUT018,2,1,2,4,3,1416
0,DRH11,53.3614,331.5684,0.075675438,5.98,OUT049,0,1,1,14,9,66
0,NCI42,207.8954,2292.3494,0.010381661,18.75,OUT049,0,1,1,14,9,1348
1,FDT07,255.333,4870.327,0.077475884,5.82,OUT045,1,2,1,11,7,921
0,DRL60,153.3682,914.8092,0.02705936,8.52,OUT046,0,2,1,16,8,121
1,FDG20,178.4028,1239.7196,0.126199917,15.5,OUT018,2,1,2,4,3,404
1,FDF56,182.7976,1810.976,0.119462225,16.7,OUT046,0,2,1,16,8,390
1,FDV33,258.1304,2324.9736,0.027454997,9.6,OUT018,2,1,2,4,3,1043
0,NCF31,151.4024,1973.4312,0.051928034,9.13,OUT049,0,1,1,14,9,1319
1,FDD59,78.296,1438.128,0,10.5,OUT046,0,2,1,16,8,317
0,FDQ52,249.7434,4221.8378,0.119570595,17,OUT049,0,1,1,14,9,813
0,FDP09,211.6902,4247.804,0.033725743,19.75,OUT027,2,1,3,28,5,737
0,FDK24,46.4744,950.7624,0.101275792,9.195,OUT035,1,2,1,9,6,555
0,NCA18,117.8492,1621.8888,0.056077574,10.1,OUT046,0,2,1,16,8,1267
0,NCE07,140.5154,1701.7848,0,8.18,OUT045,1,2,1,11,7,1305
1,FDM45,122.6756,2302.3364,0.088178053,8.655,OUT035,1,2,1,9,6,644
1,FDQ32,122.9388,3095.97,0.046608497,17.85,OUT046,0,2,1,16,8,799
1,FDI34,229.8668,4146.6024,0.085119855,10.65,OUT035,1,2,1,9,6,490
1,FDE14,99.27,2596.62,0.031418984,13.65,OUT013,2,0,1,26,1,325
0,DRF37,261.191,3155.892,0.084809658,17.25,OUT017,1,2,1,6,2,45
1,FDW44,169.7448,3579.3408,0.035350045,9.5,OUT017,1,2,1,6,2,1102
1,FDC59,63.6168,1342.2528,0,16.7,OUT049,0,1,1,14,9,276
0,NCI29,141.1154,425.4462,0.054601779,8.6,OUT010,2,2,0,15,0,1345
0,FDV38,54.3956,1201.1032,0.102188428,19.25,OUT018,2,1,2,4,3,1048
1,FDZ49,222.0798,2864.9374,0.133034816,11,OUT013,2,0,1,26,1,1254
0,DRD49,237.7564,3813.7024,0.16817143,9.895,OUT045,1,2,1,11,7,24
1,FDA02,143.4786,1589.2646,0.029722659,14,OUT046,0,2,1,16,8,146
0,FDX20,226.972,3848.324,0.042733625,7.365,OUT018,2,1,2,4,3,1132
1,FDS24,90.2514,619.8598,0.062172698,20.85,OUT013,2,0,1,26,1,887
1,FDI58,93.412,1491.392,0.070704474,7.64,OUT046,0,2,1,16,8,505
1,FDQ60,121.2098,120.5098,0.191500528,6.195,OUT019,0,2,0,28,4,819
1,FDJ27,103.3674,2546.685,0.122065518,17.7,OUT049,0,1,1,14,9,522
1,FDV27,90.4514,1328.271,0.04021623,7.97,OUT017,1,2,1,6,2,1039
0,NCL41,33.1216,519.324,0.041737627,12.35,OUT046,0,2,1,16,8,1384
0,NCP29,63.2168,703.0848,0.11227101,8.42,OUT046,0,2,1,16,8,1443
0,FDC45,170.3106,3422.212,0.135075924,17,OUT027,2,1,3,28,5,265
1,FDN33,93.2436,2079.9592,0.12301331,6.305,OUT013,2,0,1,26,1,674
1,DRC01,49.8692,1133.1916,0.019238942,5.92,OUT045,1,2,1,11,7,8
1,FDL57,260.2304,4908.2776,0.067212845,15.1,OUT045,1,2,1,11,7,615
0,NCF42,177.5712,527.3136,0.280164929,17.35,OUT010,2,2,0,15,0,1320
0,FDG50,89.9146,1550.6482,0.015271793,7.405,OUT046,0,2,1,16,8,423
0,FDH22,128.7678,3052.0272,0.136512858,6.405,OUT049,0,1,1,14,9,444
0,FDO36,178.066,3954.852,0.078034976,19.7,OUT049,0,1,1,14,9,715
1,FDY04,162.721,978.726,0.042649476,17.7,OUT018,2,1,2,4,3,1170
0,FDZ09,161.8868,4094.67,0.104859135,17.6,OUT035,1,2,1,9,6,1222
1,FDH28,39.7506,721.0614,0.110202066,15.85,OUT049,0,1,1,14,9,448
0,FDN32,185.1266,4795.0916,0.01558456,17.5,OUT049,0,1,1,14,9,673
0,DRJ37,150.8024,3339.6528,0.060805497,10.8,OUT027,2,1,3,28,5,96
0,FDE57,140.8154,1843.6002,0.036490369,9.6,OUT017,1,2,1,6,2,354
1,FDG05,158.063,2659.871,0.088025298,11,OUT045,1,2,1,11,7,396
1,FDI09,240.188,5992.2,0.129864461,20.75,OUT018,2,1,2,4,3,474
0,DRD12,89.4146,2645.2234,0,6.96,OUT027,2,1,3,28,5,17
0,FDD02,118.0124,592.562,0.084176826,16.6,OUT010,2,2,0,15,0,278
1,FDI36,199.7426,593.2278,0.062343432,12.5,OUT046,0,2,1,16,8,492
0,DRK39,82.425,1414.825,0.049942926,7.02,OUT049,0,1,1,14,9,109
1,FDH44,147.6418,1471.418,0.025867261,19.1,OUT035,1,2,1,9,6,457
1,FDS56,262.6252,524.6504,0.038817121,5.785,OUT049,0,1,1,14,9,912
0,DRJ59,40.3164,502.0132,0.01941154,11.65,OUT045,1,2,1,11,7,101
0,NCA30,190.1872,567.2616,0.216478153,19,OUT010,2,2,0,15,0,1269
0,FDF17,197.811,2946.165,0.042707323,5.19,OUT045,1,2,1,11,7,367
0,NCX18,196.311,3338.987,0,14.15,OUT046,0,2,1,16,8,1532
0,NCO53,183.7608,2940.1728,0.175898114,16.2,OUT018,2,1,2,4,3,1434
1,FDT23,78.8986,623.1888,0.074847665,7.72,OUT049,0,1,1,14,9,935
0,NCJ19,56.2588,1030.6584,0.118180011,18.6,OUT046,0,2,1,16,8,1356
1,FDI05,76.5354,1805.6496,0.127587344,8.35,OUT017,1,2,1,6,2,471
0,NCJ19,55.6588,114.5176,0.19780911,18.6,OUT010,2,2,0,15,0,1356
0,NCS29,264.0884,4504.8028,0.069208684,9,OUT027,2,1,3,28,5,1482
0,NCC06,129.8336,3451.5072,0.026963909,19,OUT013,2,0,1,26,1,1284
1,FDJ12,207.4296,2492.7552,0.039261947,8.895,OUT017,1,2,1,6,2,514
0,FDW48,78.5618,402.809,0.008533716,18,OUT013,2,0,1,26,1,1106
1,FDX32,144.7786,2600.6148,0.100423086,15.1,OUT017,1,2,1,6,2,1142
1,FDH02,91.8488,2716.464,0,7.27,OUT027,2,1,3,28,5,431
0,FDD16,75.8696,2386.2272,0.036353098,20.5,OUT046,0,2,1,16,8,287
0,FDR09,259.7962,8028.8822,0.077348214,18.25,OUT027,2,1,3,28,5,826
0,FDB32,93.3778,1314.2892,0.023548476,20.6,OUT018,2,1,2,4,3,212
0,FDP11,218.7166,4136.6154,0.069043044,15.85,OUT013,2,0,1,26,1,739
1,FDG09,187.7556,3004.0896,0.048010812,20.6,OUT049,0,1,1,14,9,398
1,FDF21,187.853,2656.542,0.058778429,10.3,OUT013,2,0,1,26,1,369
0,NCJ19,55.2588,2748.4224,0.117607719,18.6,OUT027,2,1,3,28,5,1356
1,FDY03,111.3202,337.5606,0.127412338,17.6,OUT010,2,2,0,15,0,1169
1,FDK58,101.0016,2631.2416,0.044945123,11.35,OUT013,2,0,1,26,1,578
0,FDC26,112.2886,2557.3378,0.126579586,10.195,OUT049,0,1,1,14,9,252
0,FDN15,138.518,2376.906,0.016802225,17.5,OUT018,2,1,2,4,3,662
0,DRH11,56.0614,2597.2858,0.075192072,5.98,OUT027,2,1,3,28,5,66
0,NCK17,40.948,319.584,0.03786331,11,OUT013,2,0,1,26,1,1366
1,DRC01,47.7692,492.692,0.019200003,5.92,OUT046,0,2,1,16,8,8
0,FDD03,232.73,2796.36,0.079791176,13.3,OUT035,1,2,1,9,6,279
0,NCY17,45.1086,669.129,0.16334971,18.2,OUT049,0,1,1,14,9,1541
1,DRY23,42.3112,980.0576,0.109265987,9.395,OUT049,0,1,1,14,9,142
1,FDT50,96.3752,1342.2528,0.10821852,6.75,OUT035,1,2,1,9,6,958
0,FDC38,133.1942,2782.3782,0.122392031,15.7,OUT013,2,0,1,26,1,260
0,NCN06,162.8868,327.5736,0.20168772,8.39,OUT010,2,2,0,15,0,1406
0,FDP56,47.4692,1576.6144,0.046259036,8.185,OUT027,2,1,3,28,5,770
0,FDW34,244.917,2916.204,0.035651291,9.6,OUT045,1,2,1,11,7,1094
0,FDU07,151.3366,3022.732,0.059835659,11.1,OUT035,1,2,1,9,6,971
0,NCO55,108.9938,1071.938,0.091408076,12.8,OUT018,2,1,2,4,3,1436
0,FDL16,46.106,792.302,0.169405699,12.85,OUT017,1,2,1,6,2,590
0,FDT59,231.9668,3225.1352,0.015943701,13.65,OUT045,1,2,1,11,7,965
0,DRF01,146.6102,1895.5326,0.174232377,5.655,OUT027,2,1,3,28,5,37
0,NCS06,261.591,3155.892,0.031801103,7.935,OUT045,1,2,1,11,7,1479
0,FDY13,74.967,229.701,0.052749199,12.1,OUT019,0,2,0,28,4,1177
0,DRF36,189.9846,191.0846,0.039463564,16.1,OUT010,2,2,0,15,0,44
1,FDV10,41.8112,894.8352,0,7.645,OUT046,0,2,1,16,8,1024
0,FDE09,110.7228,331.5684,0.036159635,8.775,OUT010,2,2,0,15,0,322
0,FDC20,57.2272,1174.4712,0.024020078,10.65,OUT045,1,2,1,11,7,248
1,FDI58,95.012,1864.24,0.071104408,7.64,OUT017,1,2,1,6,2,505
0,FDI56,93.2146,1733.0774,0.093913607,7.325,OUT017,1,2,1,6,2,503
0,NCI17,94.741,1061.951,0.144006886,8.645,OUT018,2,1,2,4,3,1343
0,NCE19,55.7956,1037.3164,0.093159233,8.97,OUT049,0,1,1,14,9,1307
1,FDA26,219.3482,219.0482,0.129425145,7.855,OUT019,0,2,0,28,4,164
1,FDR01,198.6742,2388.8904,0.053839714,5.405,OUT018,2,1,2,4,3,820
0,FDC32,90.6462,2406.2012,0.098629062,18.35,OUT027,2,1,3,28,5,255
1,FDF11,240.1538,1442.1228,0.017658634,10.195,OUT049,0,1,1,14,9,363
1,FDH46,103.5332,1230.3984,0.041282286,6.935,OUT046,0,2,1,16,8,459
1,FDY33,159.0262,159.1262,0.170186628,14.5,OUT019,0,2,0,28,4,1192
0,DRG23,152.2682,1829.6184,0.086781204,8.88,OUT046,0,2,1,16,8,55
1,FDY04,162.521,4567.388,0.042270751,17.7,OUT027,2,1,3,28,5,1170
0,FDE26,145.3786,2745.0934,0.089186275,9.3,OUT045,1,2,1,11,7,333
0,NCU42,169.4474,4211.185,0.019502965,9,OUT035,1,2,1,9,6,1506
0,NCO42,146.0102,2916.204,0.024650932,21.25,OUT035,1,2,1,9,6,1432
0,FDU25,59.2246,984.7182,0.026722744,12.35,OUT049,0,1,1,14,9,987
1,FDW02,124.3704,3004.0896,0.037516862,4.805,OUT027,2,1,3,28,5,1068
1,FDS22,43.9428,351.5424,0.023154399,16.85,OUT046,0,2,1,16,8,885
0,FDG57,49.8034,631.8442,0.072284689,14.7,OUT035,1,2,1,9,6,427
1,FDQ25,173.9422,4138.6128,0.028391879,8.63,OUT018,2,1,2,4,3,794
0,NCS06,261.291,2892.901,0.031866022,7.935,OUT018,2,1,2,4,3,1479
1,FDC29,112.7176,1832.2816,0.024088444,8.39,OUT027,2,1,3,28,5,254
0,NCZ41,126.7704,1752.3856,0.064409056,19.85,OUT035,1,2,1,9,6,1555
0,FDW23,37.5164,656.4788,0.082012293,5.765,OUT046,0,2,1,16,8,1085
1,FDB03,240.5538,3845.6608,0.157075658,17.75,OUT049,0,1,1,14,9,192
1,FDN25,55.5588,229.0352,0.107110465,7.895,OUT019,0,2,0,28,4,669
0,NCN05,181.895,732.38,0.014459672,8.235,OUT046,0,2,1,16,8,1405
0,FDV43,43.4086,847.5634,0.076483451,16,OUT027,2,1,3,28,5,1051
0,FDG44,55.0298,539.298,0.10234983,6.13,OUT049,0,1,1,14,9,419
0,FDS12,127.2362,1635.8706,0.174827835,9.1,OUT018,2,1,2,4,3,877
0,FDI52,121.4072,2450.144,0.104591027,18.7,OUT013,2,0,1,26,1,501
1,FDU12,261.7568,1845.5976,0.075868843,15.5,OUT049,0,1,1,14,9,976
1,FDG58,156.7972,3427.5384,0.086764795,10.695,OUT035,1,2,1,9,6,428
0,FDA16,220.8456,5084.0488,0.03408026,6.695,OUT018,2,1,2,4,3,157
0,NCD18,229.8668,4837.7028,0.072655379,16,OUT035,1,2,1,9,6,1296
1,FDI21,62.6168,639.168,0.056555715,5.59,OUT013,2,0,1,26,1,482
1,FDW31,197.0742,2587.9646,0.043402224,11.35,OUT017,1,2,1,6,2,1091
1,FDB35,93.8804,1470.0864,0.064882207,12.3,OUT018,2,1,2,4,3,215
1,FDK58,102.4016,2428.8384,0.044764726,11.35,OUT027,2,1,3,28,5,578
0,FDU14,248.775,3745.125,0.034752647,17.75,OUT046,0,2,1,16,8,978
0,NCP43,178.566,2516.724,0.030631323,17.75,OUT018,2,1,2,4,3,1447
0,FDM20,245.0144,3185.1872,0,10,OUT027,2,1,3,28,5,629
0,FDT36,35.2874,988.0472,0.110735739,12.3,OUT027,2,1,3,28,5,946
1,FDW19,110.257,1757.712,0.038657256,12.35,OUT018,2,1,2,4,3,1081
1,FDB29,113.9176,2519.3872,0.052493162,16.7,OUT049,0,1,1,14,9,211
1,FDN39,167.0816,1510.0344,0.065890998,19.35,OUT017,1,2,1,6,2,677
1,FDI02,112.0202,337.5606,0.114565093,15.7,OUT046,0,2,1,16,8,469
0,FDA46,196.1136,6026.8216,0.117065801,13.6,OUT027,2,1,3,28,5,180
0,FDV36,124.902,2909.546,0.026450779,18.7,OUT017,1,2,1,6,2,1046
1,FDE35,59.5904,761.6752,0.043863865,7.06,OUT013,2,0,1,26,1,339
0,FDT46,52.4008,809.6128,0,11.35,OUT035,1,2,1,9,6,954
1,FDS21,62.7194,123.8388,0.036551446,19.85,OUT019,0,2,0,28,4,884
0,DRD12,90.9146,1459.4336,0.077630199,6.96,OUT017,1,2,1,6,2,17
0,FDR14,54.7298,107.8596,0.304737387,11.65,OUT019,0,2,0,28,4,831
1,FDG22,37.919,768.999,0.041180766,17.6,OUT027,2,1,3,28,5,406
0,FDX58,184.195,2746.425,0.043831721,13.15,OUT049,0,1,1,14,9,1164
1,FDB40,146.7102,4374.306,0.007503372,17.5,OUT027,2,1,3,28,5,220
1,FDJ36,102.7332,205.0664,0.214681063,14.5,OUT010,2,2,0,15,0,527
0,NCL53,177.4028,354.2056,0.060649825,7.5,OUT010,2,2,0,15,0,1386
0,NCX05,114.8492,1506.0396,0.097258937,15.2,OUT045,1,2,1,11,7,1529
1,FDO21,226.2404,1800.3232,0.009763021,11.6,OUT046,0,2,1,16,8,704
0,NCF07,102.0016,1518.024,0.032152981,9,OUT018,2,1,2,4,3,1315
1,FDU20,119.7098,1325.6078,0.021439694,19.35,OUT013,2,0,1,26,1,982
0,FDK09,228.0352,458.0704,0.153592956,15.2,OUT010,2,2,0,15,0,547
1,FDY57,97.5752,1534.0032,0.121231308,20.2,OUT035,1,2,1,9,6,1212
0,FDD51,45.2744,905.488,0.119371835,11.15,OUT027,2,1,3,28,5,311
0,FDA49,87.4198,2267.7148,0.064607378,19.7,OUT027,2,1,3,28,5,183
1,FDG33,171.0764,3263.7516,0.14024028,5.365,OUT046,0,2,1,16,8,413
1,FDG35,173.6738,2954.1546,0,21.2,OUT049,0,1,1,14,9,415
1,FDC52,150.6708,2106.5912,0.008296692,11.15,OUT045,1,2,1,11,7,271
1,FDS34,112.7518,683.1108,0.077193256,19.35,OUT017,1,2,1,6,2,895
0,NCY05,33.3874,282.2992,0.055075504,13.5,OUT049,0,1,1,14,9,1539
1,FDO46,188.1872,1701.7848,0.014209811,9.6,OUT035,1,2,1,9,6,722
